selection1_name,selection1_url,selection1_finding,selection1_description,selection1_cause_description,selection1_disorder_name,selection1_disorder_url,selection1_disorder_probability,selection1_disorder_probability_url,selection1_age_risk_factor_name,selection1_age_risk_factor_url,selection1_age_risk_factor_age_risk_value,selection1_age_risk_factor_finding,selection1_sex_risk_factor_name,selection1_sex_risk_factor_url,selection1_sex_risk_factor_sex_risk_value,selection1_sex_risk_factor_finding,selection1_race_risk_factor_name,selection1_race_risk_factor_url,selection1_race_risk_factor_race_risk_value,selection1_race_risk_factor_finding,selection2_selection1_name,selection2_selection1_url,selection2_selection1_finding,selection2_selection1_description,selection2_selection1_cause_description,selection2_selection1_disorder_name,selection2_selection1_disorder_url,selection2_selection1_disorder_probability,selection2_selection1_disorder_probability_url,selection2_selection1_age_risk_factor_name,selection2_selection1_age_risk_factor_url,selection2_selection1_age_risk_factor_age_risk_value,selection2_selection1_age_risk_factor_finding,selection2_selection1_sex_risk_factor_name,selection2_selection1_sex_risk_factor_url,selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection1_sex_risk_factor_finding,selection2_selection1_race_risk_factor_name,selection2_selection1_race_risk_factor_url,selection2_selection1_race_risk_factor_race_risk_value,selection2_selection1_race_risk_factor_finding,selection2_selection2_selection1_name,selection2_selection2_selection1_url,selection2_selection2_selection1_finding,selection2_selection2_selection1_description,selection2_selection2_selection1_cause_description,selection2_selection2_selection1_disorder_name,selection2_selection2_selection1_disorder_url,selection2_selection2_selection1_disorder_probability,selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection1_race_risk_factor_finding,selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection1_finding,selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection1_cause_description,selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection1_disorder_url,selection2_selection2_selection2_selection1_disorder_probability,selection2_selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection2_selection1_race_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_name,selection2_selection2_selection2_selection2_selection1_url,selection2_selection2_selection2_selection2_selection1_finding,selection2_selection2_selection2_selection2_selection1_description,selection2_selection2_selection2_selection2_selection1_cause_description,selection2_selection2_selection2_selection2_selection1_disorder_name,selection2_selection2_selection2_selection2_selection1_disorder_url,selection2_selection2_selection2_selection2_selection1_disorder_probability,selection2_selection2_selection2_selection2_selection1_disorder_probability_url,selection2_selection2_selection2_selection2_selection1_age_risk_factor_name,selection2_selection2_selection2_selection2_selection1_age_risk_factor_url,selection2_selection2_selection2_selection2_selection1_age_risk_factor_age_risk_value,selection2_selection2_selection2_selection2_selection1_age_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_name,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_url,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_sex_risk_value,selection2_selection2_selection2_selection2_selection1_sex_risk_factor_finding,selection2_selection2_selection2_selection2_selection1_race_risk_factor_name,selection2_selection2_selection2_selection2_selection1_race_risk_factor_url,selection2_selection2_selection2_selection2_selection1_race_risk_factor_race_risk_value,selection2_selection2_selection2_selection2_selection1_race_risk_factor_finding
Abnormal appearing tongue,http://www.symcat.com/symptoms/abnormal-appearing-tongue,Abnormal appearing tongue,Abnormal appearing tongue is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of abnormal appearing tongue are oral thrush (yeast infection), common cold, and obesity. Other possible causes, such as cold sore, are more rare.",Common cold,http://www.symcat.com/conditions/common-cold,8,http://www.symcat.com/conditions/common-cold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal appearing tongue,http://www.symcat.com/symptoms/abnormal-appearing-tongue,Abnormal appearing tongue,Abnormal appearing tongue is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of abnormal appearing tongue are oral thrush (yeast infection), common cold, and obesity. Other possible causes, such as cold sore, are more rare.",Obesity,http://www.symcat.com/conditions/obesity,3,http://www.symcat.com/conditions/obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal appearing tongue,http://www.symcat.com/symptoms/abnormal-appearing-tongue,Abnormal appearing tongue,Abnormal appearing tongue is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of abnormal appearing tongue are oral thrush (yeast infection), common cold, and obesity. Other possible causes, such as cold sore, are more rare.",Vitamin B12 deficiency,http://www.symcat.com/conditions/vitamin-b12-deficiency,3,http://www.symcat.com/conditions/vitamin-b12-deficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal appearing tongue,http://www.symcat.com/symptoms/abnormal-appearing-tongue,Abnormal appearing tongue,Abnormal appearing tongue is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of abnormal appearing tongue are oral thrush (yeast infection), common cold, and obesity. Other possible causes, such as cold sore, are more rare.",Otitis externa (swimmer's ear),http://www.symcat.com/conditions/otitis-externa-swimmer-s-ear,3,http://www.symcat.com/conditions/otitis-externa-swimmer-s-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal appearing tongue,http://www.symcat.com/symptoms/abnormal-appearing-tongue,Abnormal appearing tongue,Abnormal appearing tongue is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of abnormal appearing tongue are oral thrush (yeast infection), common cold, and obesity. Other possible causes, such as cold sore, are more rare.",Mucositis,http://www.symcat.com/conditions/mucositis,3,http://www.symcat.com/conditions/mucositis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal appearing tongue,http://www.symcat.com/symptoms/abnormal-appearing-tongue,Abnormal appearing tongue,Abnormal appearing tongue is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of abnormal appearing tongue are oral thrush (yeast infection), common cold, and obesity. Other possible causes, such as cold sore, are more rare.",Strep throat,http://www.symcat.com/conditions/strep-throat,3,http://www.symcat.com/conditions/strep-throat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal appearing tongue,http://www.symcat.com/symptoms/abnormal-appearing-tongue,Abnormal appearing tongue,Abnormal appearing tongue is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"The most common causes of abnormal appearing tongue are oral thrush (yeast infection), common cold, and obesity. Other possible causes, such as cold sore, are more rare.",Cold sore,http://www.symcat.com/conditions/cold-sore,3,http://www.symcat.com/conditions/cold-sore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,12.9x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,1.8x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,1.0x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,0.4x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,0.3x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,0.3x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,1.0x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.6x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,1.1x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,0.9x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,1.3x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,1.1x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,0.9x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,0.5x,Abnormal appearing tongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal appetite,http://www.symcat.com/symptoms/abnormal-appetite,Abnormal appetite,Abnormal appetite is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,The most common kinds of abnormal appetites are excessive appetite and decreased appetite.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal body temperature,http://www.symcat.com/symptoms/abnormal-body-temperature,Abnormal body temperature,"Significant alterations in temperature of the human body, above or below 98.6 degrees F. or 37 degrees C. when taken orally.","The most common kinds of abnormal body temperatures are feeling cold, feeling hot, and feeling hot and cold.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal breathing sounds,http://www.symcat.com/symptoms/abnormal-breathing-sounds,Abnormal breathing sounds,"Crackles, crepitations, or rales (i/ˈrɑːls/ RAHLS or /ˈræls/ RALS) are the clicking, rattling, or crackling noises that may be made by one or both lungs of a human with a respiratory disease during inhalation. They are often heard only with a stethoscope (""on auscultation""). Bilateral crackles refers to the presence of crackles in both lungs.","The most common causes of abnormal breathing sounds are obstructive sleep apnea (osa), tonsillar hypertrophy, and obesity. Other possible causes, such as tonsillitis, are more rare.",Obstructive sleep apnea (OSA),http://www.symcat.com/conditions/obstructive-sleep-apnea-osa,51,http://www.symcat.com/conditions/obstructive-sleep-apnea-osa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal breathing sounds,http://www.symcat.com/symptoms/abnormal-breathing-sounds,Abnormal breathing sounds,"Crackles, crepitations, or rales (i/ˈrɑːls/ RAHLS or /ˈræls/ RALS) are the clicking, rattling, or crackling noises that may be made by one or both lungs of a human with a respiratory disease during inhalation. They are often heard only with a stethoscope (""on auscultation""). Bilateral crackles refers to the presence of crackles in both lungs.","The most common causes of abnormal breathing sounds are obstructive sleep apnea (osa), tonsillar hypertrophy, and obesity. Other possible causes, such as tonsillitis, are more rare.",Tonsillar hypertrophy,http://www.symcat.com/conditions/tonsillar-hypertrophy,4,http://www.symcat.com/conditions/tonsillar-hypertrophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal breathing sounds,http://www.symcat.com/symptoms/abnormal-breathing-sounds,Abnormal breathing sounds,"Crackles, crepitations, or rales (i/ˈrɑːls/ RAHLS or /ˈræls/ RALS) are the clicking, rattling, or crackling noises that may be made by one or both lungs of a human with a respiratory disease during inhalation. They are often heard only with a stethoscope (""on auscultation""). Bilateral crackles refers to the presence of crackles in both lungs.","The most common causes of abnormal breathing sounds are obstructive sleep apnea (osa), tonsillar hypertrophy, and obesity. Other possible causes, such as tonsillitis, are more rare.",Obesity,http://www.symcat.com/conditions/obesity,3,http://www.symcat.com/conditions/obesity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal breathing sounds,http://www.symcat.com/symptoms/abnormal-breathing-sounds,Abnormal breathing sounds,"Crackles, crepitations, or rales (i/ˈrɑːls/ RAHLS or /ˈræls/ RALS) are the clicking, rattling, or crackling noises that may be made by one or both lungs of a human with a respiratory disease during inhalation. They are often heard only with a stethoscope (""on auscultation""). Bilateral crackles refers to the presence of crackles in both lungs.","The most common causes of abnormal breathing sounds are obstructive sleep apnea (osa), tonsillar hypertrophy, and obesity. Other possible causes, such as tonsillitis, are more rare.",Gastroesophageal reflux disease (GERD),http://www.symcat.com/conditions/gastroesophageal-reflux-disease-gerd,2,http://www.symcat.com/conditions/gastroesophageal-reflux-disease-gerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal breathing sounds,http://www.symcat.com/symptoms/abnormal-breathing-sounds,Abnormal breathing sounds,"Crackles, crepitations, or rales (i/ˈrɑːls/ RAHLS or /ˈræls/ RALS) are the clicking, rattling, or crackling noises that may be made by one or both lungs of a human with a respiratory disease during inhalation. They are often heard only with a stethoscope (""on auscultation""). Bilateral crackles refers to the presence of crackles in both lungs.","The most common causes of abnormal breathing sounds are obstructive sleep apnea (osa), tonsillar hypertrophy, and obesity. Other possible causes, such as tonsillitis, are more rare.",Seasonal allergies (hay fever),http://www.symcat.com/conditions/seasonal-allergies-hay-fever,2,http://www.symcat.com/conditions/seasonal-allergies-hay-fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal breathing sounds,http://www.symcat.com/symptoms/abnormal-breathing-sounds,Abnormal breathing sounds,"Crackles, crepitations, or rales (i/ˈrɑːls/ RAHLS or /ˈræls/ RALS) are the clicking, rattling, or crackling noises that may be made by one or both lungs of a human with a respiratory disease during inhalation. They are often heard only with a stethoscope (""on auscultation""). Bilateral crackles refers to the presence of crackles in both lungs.","The most common causes of abnormal breathing sounds are obstructive sleep apnea (osa), tonsillar hypertrophy, and obesity. Other possible causes, such as tonsillitis, are more rare.",Deviated nasal septum,http://www.symcat.com/conditions/deviated-nasal-septum,2,http://www.symcat.com/conditions/deviated-nasal-septum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal breathing sounds,http://www.symcat.com/symptoms/abnormal-breathing-sounds,Abnormal breathing sounds,"Crackles, crepitations, or rales (i/ˈrɑːls/ RAHLS or /ˈræls/ RALS) are the clicking, rattling, or crackling noises that may be made by one or both lungs of a human with a respiratory disease during inhalation. They are often heard only with a stethoscope (""on auscultation""). Bilateral crackles refers to the presence of crackles in both lungs.","The most common causes of abnormal breathing sounds are obstructive sleep apnea (osa), tonsillar hypertrophy, and obesity. Other possible causes, such as tonsillitis, are more rare.",Chronic sinusitis,http://www.symcat.com/conditions/chronic-sinusitis,2,http://www.symcat.com/conditions/chronic-sinusitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal breathing sounds,http://www.symcat.com/symptoms/abnormal-breathing-sounds,Abnormal breathing sounds,"Crackles, crepitations, or rales (i/ˈrɑːls/ RAHLS or /ˈræls/ RALS) are the clicking, rattling, or crackling noises that may be made by one or both lungs of a human with a respiratory disease during inhalation. They are often heard only with a stethoscope (""on auscultation""). Bilateral crackles refers to the presence of crackles in both lungs.","The most common causes of abnormal breathing sounds are obstructive sleep apnea (osa), tonsillar hypertrophy, and obesity. Other possible causes, such as tonsillitis, are more rare.",Tonsillitis,http://www.symcat.com/conditions/tonsillitis,1,http://www.symcat.com/conditions/tonsillitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,0.9x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,0.9x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,0.9x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,0.3x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,1.1x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,1.7x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,60-74 years,http://www.symcat.com/demographics/age-60-74-years,1.2x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,75+ years,http://www.symcat.com/demographics/age-75-years,0.5x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Male,http://www.symcat.com/demographics/sex-male,1.3x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Female,http://www.symcat.com/demographics/sex-female,0.8x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Black,http://www.symcat.com/demographics/race-ethnicity-black,1.0x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Hispanic,http://www.symcat.com/demographics/race-ethnicity-hispanic,0.7x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,White,http://www.symcat.com/demographics/race-ethnicity-white,1.1x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Other,http://www.symcat.com/demographics/race-ethnicity-other,0.7x,Abnormal breathing sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal color of lips,http://www.symcat.com/symptoms/abnormal-color-of-lips,Abnormal color of lips,Abnormal color of lips is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with abnormal color of lips, 81% report having lip swelling, 81% report having cough, and 72% report having abnormal appearing tongue.",,,,,< 1 years,http://www.symcat.com/demographics/age-1-years,3.2x,Abnormal color of lips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal color of lips,http://www.symcat.com/symptoms/abnormal-color-of-lips,Abnormal color of lips,Abnormal color of lips is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with abnormal color of lips, 81% report having lip swelling, 81% report having cough, and 72% report having abnormal appearing tongue.",,,,,1-4 years,http://www.symcat.com/demographics/age-1-4-years,8.1x,Abnormal color of lips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal color of lips,http://www.symcat.com/symptoms/abnormal-color-of-lips,Abnormal color of lips,Abnormal color of lips is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with abnormal color of lips, 81% report having lip swelling, 81% report having cough, and 72% report having abnormal appearing tongue.",,,,,5-14 years,http://www.symcat.com/demographics/age-5-14-years,0.1x,Abnormal color of lips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal color of lips,http://www.symcat.com/symptoms/abnormal-color-of-lips,Abnormal color of lips,Abnormal color of lips is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with abnormal color of lips, 81% report having lip swelling, 81% report having cough, and 72% report having abnormal appearing tongue.",,,,,15-29 years,http://www.symcat.com/demographics/age-15-29-years,0.5x,Abnormal color of lips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal color of lips,http://www.symcat.com/symptoms/abnormal-color-of-lips,Abnormal color of lips,Abnormal color of lips is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with abnormal color of lips, 81% report having lip swelling, 81% report having cough, and 72% report having abnormal appearing tongue.",,,,,30-44 years,http://www.symcat.com/demographics/age-30-44-years,0.0x,Abnormal color of lips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abnormal color of lips,http://www.symcat.com/symptoms/abnormal-color-of-lips,Abnormal color of lips,Abnormal color of lips is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.,"Within all the people who go to their doctor with abnormal color of lips, 81% report having lip swelling, 81% report having cough, and 72% report having abnormal appearing tongue.",,,,,45-59 years,http://www.symcat.com/demographics/age-45-59-years,0.5x,Abnormal color of lips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
